cust_id,status_cust_id,class_atual,deals_group_on_wpp,link,tipo_link,status_proc,id_api
420553279,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HBhNHpzpK6UH5Ocn99n1kW?fbclid=PAZXh0bgNhZW0CMTEAAacHHwy7lFR3bJC4RckCfexIMyW7UwLKFnKvp7zdbfp4kB6Jd1f1CHhIE1M70w_aem_uG_P-6HRoQrx1v9n38Wemg,Grupo,ERROR,
196205822,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/CmXGTqAJ36ECTWdfZ8UCvw?mode=ems_copy_c,Grupo,ERROR,
287029678,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/JR9FChkNN4m90N5qGyDFzV?fbclid=PAZXh0bgNhZW0CMTEAAaeVyFZGtGjGNb7E2ysOykp5YDrX2D9_0qvrh8ScCdjk50uBVkJgTie7G5JEPw_aem_KdvwTMiVpojhRSX4sOUqGg,Grupo,ERROR,
768924215,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/J1D6HRAuIx62u62O3QWn8e,Grupo,ERROR,
155523724,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/BQ7tcRk6loB7roRQgF9SVZ?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAafjiqu7Cv2zhN3eADBwm22E0zIENha0cIp63tUtukYmP-Y4TOQKT24WsQN94A_aem_5J7hytlCCJi1WJyGcIuO1w,Grupo,ERROR,
1089018457,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/K310kjNbwASEDJ91U8X5Bm?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAac9JFVgervJTQFvCkEms2VpM58SnT0hTf-NerD4rNAaFoOJPRWRMvQcqJ80oA_aem_mMQHuj-5Ov9z-FNmSOhd8A,Grupo,ERROR,
283174736,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/K310kjNbwASEDJ91U8X5Bm?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAac9JFVgervJTQFvCkEms2VpM58SnT0hTf-NerD4rNAaFoOJPRWRMvQcqJ80oA_aem_mMQHuj-5Ov9z-FNmSOhd8A,Grupo,ERROR,
757367286,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/KWch5ygbtG9EDgotXCZ6w6?mode=wwt,Grupo,ERROR,
624101928,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/E1ys64DdebhHIJyvES7FhP?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAaffFXq0hS4V6z8WcXIIrPPDum6Zp8jJHU9pypipbw04Y3VqYWnccqcXq6hSkA_aem_3uu-mmjHNH4dGz5qJ7eTXA,Grupo,ERROR,
450512131,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HHGjJ39EGjP1E3Xvcyo287,Grupo,ERROR,
183117136,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/L2jFzuhDn6KFSJC9LcQcuU,Grupo,ERROR,
659377853,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Frx0bqhRtxb9gDELL5tS1T,Grupo,ERROR,
685286566,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/KRlEAzC5E21JqQT9fzqru6?fbclid=PAZXh0bgNhZW0CMTEAAaeEeqceGq0Wl8M1WwCjrorcB40loFQ8_NsyhsxeR_kK5l2fh-rMFMBTOQ8H5Q_aem_Iog_0EKAELL9RBXjrkLWBQ,Grupo,ERROR,
99920305,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Bilt1HIkKufE4zmWKdAh0m,Grupo,ERROR,
190304867,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/IiRsOuBEKu20Ad55TK6oQo,Grupo,ERROR,
62758088,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/JmwHWGGtLLh87hKuYFh1tE,Grupo,ERROR,
284855023,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/CbIau6c3CA7C0LMxobWHXA,Grupo,ERROR,
1946020572,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/HZyuiMiv4uQ2FO3LsGhUGJ,Grupo,ERROR,
742328965,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FSOKIotzhXeESsvKFAQCiA?fbclid=PAZXh0bgNhZW0CMTEAAafayNv6Q98oLq7T7mckPOe-0ZXby3578rGZkDd_GWtsZmFwr6mrfc-eu6xVbg_aem_pt7Uh-JpGkO4n57nLXvcfQ,Grupo,ERROR,
1493086612,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FlP2dqy76C3HDxui5Q4zr9?fbclid=PAZXh0bgNhZW0CMTEAAaceyofGitqyXJs8knpO6XaciB8y5-fwjRIIHqdx_zAlKPn2c5Ac5UhfCPHZuQ_aem_pHPIiGS1YumNyYKZt3WBJw,Grupo,ERROR,
1427325193,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/FDmaefqLyH36zb6NAdZNz8,Grupo,ERROR,
1587747906,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/LLg4yElJWJB1oW5S6dU84l?mode=wwc&fbclid=PAZXh0bgNhZW0CMTEAAaeFe1q7BZHrcru9DCDJEcXMbay0g36UeJzbRySYgqropyztU-GUNSZSe7w_Uw_aem_IgnsdQI5kA6JcKQmfYTEuA,Grupo,ERROR,
1782346872,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/L0q0tJF65svDjwMH33RBZo,Grupo,ERROR,
141137057,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/Lj3fllktYP38P1UCKvKIgn?fbclid=PAZXh0bgNhZW0CMTEAAadbdWjxjuoLALegow5kAk7G544y-7XDP5UzPjGQx7153TkYL1-iMsNR9vJalQ_aem_aXz7BbfxdVcfDiXgVAxAhA,Grupo,ERROR,
2428615837,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/B7uIXxna6lhJNEGNYLoiXb,Grupo,ERROR,
297607087,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/G8aOJ9GsgtgK0FHC9PHWOJ?fbclid=PAZXh0bgNhZW0CMTEAAacI4MN8e_BfLrOomUzfDK29iJ6dd_Ab-Nm7XKbX0ev2Y9thCvVPf8gTkluGHQ_aem_lNWiofynB7OUCWcClguV-g,Grupo,ERROR,
214152484,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/CeOajup9Rsh26ROElCeer0?fbclid=PAZXh0bgNhZW0CMTEAAaenBo5VqOk-Xh8h7d4AvpzHnMFd2BqFjMcPFEkfxtx4C7ctQ9PUaNKOEKRw9Q_aem_3fJQuohk15fPVEHuNjBTSA,Grupo,ERROR,
511670989,Confirmado,KAM - top 1000,Sim,https://chat.whatsapp.com/JT8aIzL4HNQD8N9899WpqW?mode=r_t&fbclid=PAZXh0bgNhZW0CMTEAAad5mCbSUZl3HYU_5cwgqwQdZn16ow_DUCQYkMnZ8dZVm0KcFVI54OOvTSsLeA_aem_jsGqLssFi0ptvXBVFCejCw,Grupo,ERROR,
27190734,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/LTFq7RG0e08DH6c9i3TRuE?fbclid=PAZXh0bgNhZW0CMTEAAadVZH3NZpNyCeTJjE-Ahu_Y2-J2wfu_DZqgooKNlycsqYq1qX6en-bnuPOYYA_aem_DiFbo8Zr1ditiDbTeo6-sw,Grupo,ERROR,
80016581,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/GnRAjCdII8D9ySCr2UMUBQ,Grupo,ERROR,
127894622,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/ClLaq2pbQHV8N3RmjEIad2?fbclid=PAZXh0bgNhZW0CMTEAAadpRONGlxZ9CtaA89_ApWBqdHUnj1vq7YJ4dNW5XQ88aTpPKN0RmaXpUxN4Lg_aem_ztXXPKUpzfpSOmoxdOw8KQ,Grupo,ERROR,
136382088,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/H9dxNyPzbWSLGTqbp2ov2A,Grupo,ERROR,
303120592,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/BehJuWtRQk30H2wXFFd9HU,Grupo,ERROR,
375366165,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/DaLYRjgWYRIKypTbQT0FVS?fbclid=PAZXh0bgNhZW0CMTEAAaf6ydk2xafcnYx5kWspQGGWQoW8udj1rh-hHHu0_UN26bKYazlt_oCrJNW1Rw_aem_POcZlhZOz76KfcKi8PHglw,Grupo,ERROR,
484123181,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/FpIsHgK4X6jAIPtb6K9Ifl?mode=ac_t,Grupo,ERROR,
695303632,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/D5OdEreGcV30WhGShSqJOW?fbclid=PAZXh0bgNhZW0CMTEAAacvaAj8yuh04D4lQAsSHAfsASl4Ftm0Sq04E_yq-zodh1MxGjtDS8zfsEDFsg_aem_1kmj9nkK5CiJZ9i8_E27cw,Grupo,ERROR,
699370117,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/K6DAzAvNur4IabDyHeb2Y3?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAacToXVWdlXegf-9uNBLuKK3RyUvY57YE47UVMht5jf6djL4-hogWGMtjeF_uQ_aem_6YlLmsP4JR_GGkadUzr48w,Grupo,ERROR,
799601634,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/GcFEsEGhAywB0Bp1wtpfrH,Grupo,ERROR,
1063208859,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/HUIQoCtX7af4mhEE7bEIhw,Grupo,ERROR,
1351369312,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/C98f1fCpVK2B3QLwXYwACQ,Grupo,ERROR,
1428326558,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/BgdoWxdm0RWKZVQDrhVTk8,Grupo,ERROR,
1457793802,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/FQSjEe3qC804trDpyaG05h,Grupo,ERROR,
1676657192,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/HByXpAYMbzP8TkQrfp5PTS?fbclid=PAZXh0bgNhZW0CMTEAAaf04i_YzjO1AXgzF_Qa8GvlhsJmzQnpKooeQ9LyacXUSWELmkTXefzdWomwHQ_aem_rYZWDI3F3TPOl6lHF36T0A,Grupo,ERROR,
1678670059,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/FOVbpxIVd8bIgcQIwfSXJy,Grupo,ERROR,
1708497699,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/CMVGchoOo6M2zQvyEOVDTB,Grupo,ERROR,
1786835301,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JwliHvFksEiDSmhElwqP5W?fbclid=PAZXh0bgNhZW0CMTEAAafS_pd94XLQMEqz1A-RtP2JHpVCsiAe58gZM7z73GqqhSYGlyLf1HYdDqoPBg_aem_SpS-jbVCzvnaKimUggqPbg,Grupo,ERROR,
1988790379,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/CkBNImXVV4iFqvvYV7K0q7,Grupo,ERROR,
2015935202,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/KUt7ZbJHpzrLYmx5466J0b,Grupo,ERROR,
2051821320,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/FEP0VTDFUr87bIxhQHMzUn?fbclid=PAZXh0bgNhZW0CMTEAAaf7bYAwNViwC3TG62hMaTrB9y2K6GGA7DcP6dRjB9txO2GXdWFe_9CCuYVhyQ_aem_GFG7lQrmjTNltt9FTynGeQ,Grupo,ERROR,
2592935944,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/IHoI86Hr37ZLLJDccekBPy?lt_utm_source=lt_admin_share_link,Grupo,ERROR,
2611596372,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/HzhyWCR4nNYGtuJaKaPgCJ?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAac6aaoR_1jW34QAY5WwplFioqheYLC4i48w6ayHIR94BJZNFqpzjNRejox_oQ_aem_nwxXwRt3AJcmrnDXi5j8QA,Grupo,ERROR,
183279834,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/D87xKk8Kqgk0bMxSpKtcCB?fbclid=PAZXh0bgNhZW0CMTEAAafCgsBXCvw3_uuunm_oQftQs2WvBpncw_FOhdrkauYSbewZhRnN42ZUNG2nAQ_aem_QJwoi610E0r9FVqY4GOVAw,Grupo,ERROR,
203572971,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Eof5Zg0DLAsGzmdwnAYjfQ,Grupo,ERROR,
227193849,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/K9xfwQ5iRbkKtQQYXUznbx?fbclid=PAZXh0bgNhZW0CMTEAAafd8oyvEyXDe-rOVaYX6mOKcQjIu7U7qqrZr3weZFOO7EHNNI1BvcifVDpPhg_aem_DDqgXG5t9V0WMi44-KkWLQ,Grupo,ERROR,
325501300,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/FlfVPkFf2uAFzudRwd7gAf,Grupo,ERROR,
531618401,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/LTDLmVuZQio5EqHddhRasL?mode=wwc,Grupo,ERROR,
621237108,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/DgKPbjSmzlw1Q3nd7MOgj7,Grupo,ERROR,
33691178,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JPHe7LUEuKzBKZODcnOdRU?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAae7z7JGoOFdjCMf3pnONTCvhU5v9YZ-W0iFeCBz2G3BgYD42V-QlQO7599BiQ_aem_RTPIL0BXvZG0DekFj8doJw,Grupo,ERROR,
152152704,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/CNUJFGp40uI8UMnW41jx2I?fbclid=PAZXh0bgNhZW0CMTEAAacpIbQU7l8eOOVkXfWVpOYppEFhERBrYsm3DvDuOpD5mjKhI4Ft8zkB3W6wCQ_aem_7dOthWdEVjIRxuio4z56yg,Grupo,ERROR,
449187698,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/K819n7RgG3C0HSQKE4lh7N?mode=ac_t,Grupo,ERROR,
1495326565,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/LS4ZZQNWUUVA81RB6MeNmA,Grupo,ERROR,
150876148,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/HmCxSREHfCYFUTP8DgvhRm?fbclid=PAZXh0bgNhZW0CMTEAAafLf-ytoVUnu0lQVs8IIN0wbinVIpYhyzrOm6aV47r9w5FvFgzcgJ5j3GGpLg_aem_qzPjEqnjugsIKvRzbe1poQ,Grupo,ERROR,
674606246,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Gdhl7a0ECOzEX9nD0MlYZs?mode=r_t,Grupo,ERROR,
201818186,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/CFXGKZ7hQ8N65WmG6W1lje?fbclid=PAZXh0bgNhZW0CMTEAAadfOK-hb31L9LLKoIDDDVEmY5YTfJF929lB4Z91Nz53L40nZ9EiowwC6mvOVA_aem_VBb80IbCwQmsZ-XgKnA_CA,Grupo,ERROR,
174783683,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/DQn0EzyBE9n8BMESLnS16C?fbclid=PAZXh0bgNhZW0CMTEAAae6uKJlgFm51ylYqAXvseH0DYJ4inrkZpUKPmd6l66MPGhj1phTS5LTMEVgjw_aem_xL8We9JutY_z9vaPO6X4pQ,Grupo,ERROR,
228286832,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/FdJv2P0HUQLGUXxtpngfea,Grupo,ERROR,
228129723,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/GqLIXCLfOgw1wsrZ7CJQhw?fbclid=PAZXh0bgNhZW0CMTEAAae7iR7WCqgDyzvxi9zu_QJLLmlI-zcKTwLMiqhGEpNMj-dROdfeZIzyXHhjpw_aem_nuq1aluOvROpTpneZu8e9Q,Grupo,ERROR,
1085104628,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/IB8jrJpNDzdGKokUhYr9NF?fbclid=PAZXh0bgNhZW0CMTEAAaf0dTN2l7Kvh5iq_Z203dA5XL8xJCnzBzlZQE0cby7syK6Hr7ciuwygIO3M5Q_aem_V-M42kZfkKqBlRLH6yTBIw,Grupo,ERROR,
1812821620,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/GKPhNDHD5DMD5VehQmQxxf,Grupo,ERROR,
2531061357,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/HeJj2WYIZzuIuXVaVilqRk,Grupo,ERROR,
234543184,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/BwyasSWoGlE3037b6iL50B?fbclid=PAZXh0bgNhZW0CMTEAAafdLQOEZckrYM4LdjbUtiHw6R8SACDYq5RfbNHHcb8jeBTZIViE1ZA2moX3eA_aem_3zvWNyZpM9siEYg4HyUK6g,Grupo,ERROR,
2074482467,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/LJFpLm3sYXk2rQo3xyicaW,Grupo,ERROR,
1455578640,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/C01isq9mnR221IfcANxzjs,Grupo,ERROR,
1396932291,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Lb2QR1yZDzG6rQMbFnafuf?fbclid=PAZXh0bgNhZW0CMTEAAacXELHa_JcuOK8ZTekeXQpMHetuO-Tg5zzzRTZMSWQRrIi2pCgWTxnfzZ5_kg_aem_oEOz5xo5XB3v3Ho_1jiWyg,Grupo,ERROR,
1434769455,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Jyv4N0Jc1ILLkveNMpZ81i,Grupo,ERROR,
1380412961,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/FhPGelmE7MtBcyypvWBElL,Grupo,ERROR,
56815198,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JJc73JmdCbXKIoj6WrjfwP?fbclid=PAZXh0bgNhZW0CMTEAAaeBGoRrrMnU2OoonBd_2dGoN0GbJhEbwzb5oSjjqtroYoGqS88FcWf4yuYGJw_aem_ivOuZ4DqKCqC_OZrst2-RA,Grupo,ERROR,
61249096,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/LCQhtszftoPKeLJBtgc363?fbclid=PAZXh0bgNhZW0CMTEAAadgwAmqiZr2wGoSL7doa6wcTtHPlcHEJFDWIRbqx20jHI7VQg5B4thEXhL2Qw_aem_k1LF_AIe_LEFw0YeFOHsUg,Grupo,ERROR,
62381440,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/HE0qDdyC4woF3ZDPTQ6fQd?fbclid=PAZXh0bgNhZW0CMTEAAadH4Ahx_sAi7erue56Wv4WojpNl2PsA5JXRRyWNH99SwHXzfnLl2gm4sGuyHA_aem_6EUJ1nULHcvem9oNRbiiVA,Grupo,ERROR,
264616806,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Gz4jmOCoP7FIKn3LrDvMzd,Grupo,ERROR,
606319384,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/F7NJkwakRiNHYCvqm99YP7,Grupo,ERROR,
636693914,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JY4qQRWdVEVCSDRNHSxYTH?fbclid=PAZXh0bgNhZW0CMTEAAaeg0l0X6hlocE3UMuo-a6EOZtou2YASbTbuihkhELjQZDvNAchpyvbbuZ95Uw_aem_7Guu2J9CoNct-achcfUZmQ,Grupo,ERROR,
1096521350,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/H0tkGH3KzjGAG7zsR42QxZ?utm_medium=social&utm_source=linktree&utm_campaign=entrar+no+grupo+do+whatsapp+,Grupo,ERROR,
1080122761,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Gu55Qpt3baS0ETcRirO33M,Grupo,ERROR,
1106563292,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Kgw6HiTuPAeDDfIsotIrln,Grupo,ERROR,
727809733,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/CwWuRmKxOXfJSidEqrrisv?fbclid=PAZXh0bgNhZW0CMTEAAadBvZ13lJ5w8OXUV2iNHHuLunGzi48P0n0uW43YWkQCmp8Y97b4Vi9DFfoh3g_aem_LaujT_DV5KYuQuRloVcimA,Grupo,ERROR,
255589674,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/DZd3F34NqlOBrOG22YiB1F?fbclid=PAZXh0bgNhZW0CMTEAAafCeMVDTlArPVKftbd_AnpIUkNDuLR1FhiB1E7st3b4QF0D2wZktyNtJT_XxA_aem_XFKounzmmzUJR56ZH9ztbg,Grupo,ERROR,
1477337705,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Fh1KMrzW3L6H0bMLUPiMoz?fbclid=PAZXh0bgNhZW0CMTEAAaeM_hOvUnbzqQsFhi704IfE42G0pp1x5_ISBoEDo3zv8vW36hwINLG1Vjtt6g_aem_pmldZJtJxwGouUknIWQ4tA,Grupo,ERROR,
1438028665,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/IWD8VXHZYI5LBk2e0PCHVX,Grupo,ERROR,
455002960,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/BMtVLpzwqXlKad8difZMg0?fbclid=PAZXh0bgNhZW0CMTEAAadMV0WQaOZ5BmX0tTP07aWC6l6JMV9_Vf1esEH_tjLG2TxvVhCj1DykRUveDQ_aem_9dZ_95LCWEfkAUq-9_Tnsg,Grupo,ERROR,
186556232,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/K7Kd6lds1Rz376wzK9jf53?mode=ems_copy_c,Grupo,ERROR,
179601451,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Bi4UwlDiO8t3uJBSE0279g?fbclid=PAZXh0bgNhZW0CMTEAAacsc6fMG8WRunpTCNgWyWSamgUrs2fSN-RAtaX5NYiyIaBhM7SpMurMnp7TVw_aem_juOLxDM8ZswiGznfgKMOKw,Grupo,ERROR,
810419783,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/HE7ySd9hJor8ZYJtLiA104?fbclid=PAZXh0bgNhZW0CMTEAAadZe8KlYgPiMl6-KdF1LE0HJNOFwYlwi19x8Rted5ocz6mOsh9uiA5jr4B1nw_aem_acn4xZ5b9f8TmJtyrOgcwg,Grupo,ERROR,
49721139,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/DK2ip7TlaZ882CBoBXCY7T?mode=ac_t&fbclid=PAZXh0bgNhZW0CMTEAAafCpU_oG-oc3tzqnWo4hBMChmGxaTEcDcLfCCYRHBUGIp4DmLMfBRrB89e10A_aem_d85notCe5Rz_8uMBIP21Zw,Grupo,ERROR,
1038382483,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/FStwKecXsnR4qIlu1U1SeO?fbclid=PAZXh0bgNhZW0CMTEAAac9GzFPGsn83mk25M9YlmVWZNO1xtCllAfzEbwlEq-2_sGfzw-a8h2x-Fq9Qw_aem_goHhO5Y6INiqHkjtKnAtEQ,Grupo,ERROR,
174150285,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/FA0XF4KyDYUCuJWAHgIGZf,Grupo,ERROR,
470068454,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/H4dDwIxvVQuK2YHYLFeZbJ?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAadsx9ZNoZsn-jt3ACSaV09lr4X6fkh7rn-tfqcdtcCogrGoY8veKwCxryhb-w_aem_CoNtpuss1AfiiJ3C7BHNWA,Grupo,ERROR,
119053125,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/I3ccW9jKW7F8Wjf4erKWWV?fbclid=PAZXh0bgNhZW0CMTEAAafeSdsthS9AWb-CqVptkEwzE8cm9yWrS-vqWzcAxp4o744lwwaWsGobkxnEbw_aem_PI3S6Yuym3aRiqkf1HhBsw,Grupo,ERROR,
1838483881,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/DKl1AhprFx3AEkkiP854py?fbclid=PAZXh0bgNhZW0CMTEAAae-XUcAHpnUp5EOodk_tioetc7CT1ZUyJPlq3j7EGtF8suRYRsHULuaZyIUeA_aem_htRhTGn7imbWlC91dBJi-A,Grupo,ERROR,
361899717,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/Di2M5HFd6uj7eh7q8CXj96?mode=ems_copy_c&fbclid=PAZXh0bgNhZW0CMTEAAaeIr_zn_ycwWsN_KzAqnV8wg00ZS4LJi5SmSiVNnL8Cg-q_ea50Z5kcQMxWuA_aem_kXHVRyDHFfo1hPer1vpiHw,Grupo,ERROR,
223453987,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/HWQuXCvBxu45Amt7cWAML0?mode=r_t&fbclid=PAZXh0bgNhZW0CMTEAAadNonw1VrmnQLHBfvZWvByuRzC-BTbvqDYnQmvbkKWIUioLX1ao4Oy4dfKfVQ_aem_uX1ELtCV3PzFtLSCzDocZg,Grupo,ERROR,
271356022,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/F5owyoPYzL1HzUSlfMjtml,Grupo,ERROR,
202376152,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/I0v0WwVeEGe3kq7HlMmM70,Grupo,ERROR,
203435695,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/EYtuTeh2suiBZNyMflPNcr?mode=ac_t&fbclid=PAZXh0bgNhZW0CMTEAAaeBsA6ANd5K70rKtuDD_YzuGbz520CjVPh04V_aoU1uNlZl1EIExg0ODV1pjg_aem_KGAxKfaUbpHJQt8CUGqHXg,Grupo,ERROR,
313555253,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/EbaIS6f8kaKGtHoN8cerq0?fbclid=PAZXh0bgNhZW0CMTEAAafAaORm4GvrSFwuOhITojs1zcxrKqz7Vl_hIM94MC2ivZAOHKe-n75Pj2JgSQ_aem_x3RReMsT-4o5V0OL85ZRww,Grupo,ERROR,
791280925,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/F9GyGsPoOV6IwaSgnwmnCQ,Grupo,ERROR,
423827714,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JRsewVssOZsKY1OvdyAf3s (trabalho apenas com grupos),Grupo,ERROR,
197237293,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/JOOJgwST7fPH2JvVUNGXEt,Grupo,ERROR,
660319086,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/EwSp5TKoMts50ZkgHfnZGj?mode=ems_copy_t&fbclid=PAZXh0bgNhZW0CMTEAAacEFFSNpDVTmomu2ufBvn7McSQDHriXmxWriZq6e1GBo0bJC6DdIbUVf_zNtQ_aem__s8a4QccAJk0iMopfsiI2A,Grupo,ERROR,
237886154,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/I4WBDJeYvAz4O7tBaMYtNB?fbclid=PAZXh0bgNhZW0CMTEAAacIakO5V5FYPUbXNKl0737bp-ygZv9BrBwh_SusZVbgYk5RhZdhpz886yA4nA_aem_vULOI5bZXemoB6QWM3m-6Q,Grupo,ERROR,
120188822,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/EGDd0zrJRdQ1ECKBbuMH1k,Grupo,ERROR,
159272833,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/HPx22Avdn9T60z73dAHQS4?mode=ems_copy_c&fbclid=PAZXh0bgNhZW0CMTEAAad7Bn3hJV6Qtdl36NCiHeQdPQJm3Oo_Q1weiEHdSsqNqVrpvbXXmAamzxc9Ow_aem_LSNmNfW6mXuMVxLvkj6t8g,Grupo,ERROR,
255011578,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/E2kXOI6n4P8C7mzbLoqukI,Grupo,ERROR,
295506853,Confirmado,MElIpro,Sim,https://chat.whatsapp.com/LhbOvZPCBRW87WMZpqEndy,Grupo,ERROR,
